timestamp,ecg_measurement,qrs_detected
0.000000000000000000e+00,-1.223293955776093567e+00,0.000000000000000000e+00
1.000000000000000000e+00,-1.105221791110259533e+00,0.000000000000000000e+00
2.000000000000000000e+00,-1.017126983097237591e+00,0.000000000000000000e+00
3.000000000000000000e+00,-4.570858896983211461e-01,0.000000000000000000e+00
4.000000000000000000e+00,-6.332485055761875037e-01,0.000000000000000000e+00
5.000000000000000000e+00,-7.155654048372858123e-01,0.000000000000000000e+00
6.000000000000000000e+00,-5.368269310551047058e-01,0.000000000000000000e+00
7.000000000000000000e+00,-5.475738528218331708e-02,0.000000000000000000e+00
8.000000000000000000e+00,1.671464022759583112e-01,0.000000000000000000e+00
9.000000000000000000e+00,1.982714254252500585e-01,0.000000000000000000e+00
1.000000000000000000e+01,4.699367550018391237e-01,0.000000000000000000e+00
1.100000000000000000e+01,7.286411485145911637e-01,0.000000000000000000e+00
1.200000000000000000e+01,7.441663865314536164e-01,0.000000000000000000e+00
1.300000000000000000e+01,7.248021343240477199e-01,0.000000000000000000e+00
1.400000000000000000e+01,6.587808519989782896e-01,0.000000000000000000e+00
1.500000000000000000e+01,4.648941057758856354e-01,0.000000000000000000e+00
1.600000000000000000e+01,1.997994161289105564e-01,0.000000000000000000e+00
1.700000000000000000e+01,-2.939764723067596619e-01,0.000000000000000000e+00
1.800000000000000000e+01,1.738948988568306264e-01,0.000000000000000000e+00
1.900000000000000000e+01,-1.635252233688755663e-01,0.000000000000000000e+00
2.000000000000000000e+01,-2.109944803162831783e-01,0.000000000000000000e+00
2.100000000000000000e+01,1.589781598933140416e-02,0.000000000000000000e+00
2.200000000000000000e+01,-1.240354571008592255e-01,0.000000000000000000e+00
2.300000000000000000e+01,-9.144931380238313645e-02,0.000000000000000000e+00
2.400000000000000000e+01,3.564690566280709350e-02,0.000000000000000000e+00
2.500000000000000000e+01,-3.372268369726561521e-01,0.000000000000000000e+00
2.600000000000000000e+01,-3.280730540239961135e-01,0.000000000000000000e+00
2.700000000000000000e+01,-1.589213097537196806e-01,0.000000000000000000e+00
2.800000000000000000e+01,-1.542831034058400885e-01,0.000000000000000000e+00
2.900000000000000000e+01,-1.363683614584509374e-01,0.000000000000000000e+00
3.000000000000000000e+01,-1.163119335858112391e-01,0.000000000000000000e+00
3.100000000000000000e+01,-8.352338827632456442e-02,0.000000000000000000e+00
3.200000000000000000e+01,-2.673972151352372317e-01,0.000000000000000000e+00
3.300000000000000000e+01,3.034811319187609158e-01,0.000000000000000000e+00
3.400000000000000000e+01,3.342219411525904071e-02,0.000000000000000000e+00
3.500000000000000000e+01,2.564405546935157321e-01,0.000000000000000000e+00
3.600000000000000000e+01,2.414784816878783602e-01,0.000000000000000000e+00
3.700000000000000000e+01,-2.268920108739962693e-01,0.000000000000000000e+00
3.800000000000000000e+01,-3.322381131112192021e-01,0.000000000000000000e+00
3.900000000000000000e+01,-2.199515182572049365e-01,0.000000000000000000e+00
4.000000000000000000e+01,-1.027454464067981688e-01,0.000000000000000000e+00
4.100000000000000000e+01,-4.324406798872287849e-01,0.000000000000000000e+00
4.200000000000000000e+01,-6.633608723577968935e-02,0.000000000000000000e+00
4.300000000000000000e+01,-9.769317156355625253e-02,0.000000000000000000e+00
4.400000000000000000e+01,-6.207276895709798459e-02,0.000000000000000000e+00
4.500000000000000000e+01,-3.398635847134443555e-01,0.000000000000000000e+00
4.600000000000000000e+01,5.208476491742898062e+00,0.000000000000000000e+00
4.700000000000000000e+01,3.531949837604441367e+00,1.000000000000000000e+00
4.800000000000000000e+01,-2.358322338504764470e+00,0.000000000000000000e+00
4.900000000000000000e+01,-9.482454387976705368e-01,0.000000000000000000e+00
5.000000000000000000e+01,-1.447975953590418641e+00,0.000000000000000000e+00
5.100000000000000000e+01,-9.859761982821474424e-01,0.000000000000000000e+00
5.200000000000000000e+01,-1.132060049476260710e+00,0.000000000000000000e+00
5.300000000000000000e+01,-5.211183161706472999e-01,0.000000000000000000e+00
5.400000000000000000e+01,-8.845095873547883514e-01,0.000000000000000000e+00
5.500000000000000000e+01,-6.170889668663940286e-01,0.000000000000000000e+00
5.600000000000000000e+01,-5.535937454712409611e-01,0.000000000000000000e+00
5.700000000000000000e+01,-2.791029861104341592e-01,0.000000000000000000e+00
5.800000000000000000e+01,-2.569284071895353017e-01,0.000000000000000000e+00
