timestamp,ecg_measurement,qrs_detected
0.000000000000000000e+00,-2.042767374144999759e-01,0.000000000000000000e+00
1.000000000000000000e+00,-3.745968071926852883e-02,0.000000000000000000e+00
2.000000000000000000e+00,-3.274954403031107297e-01,0.000000000000000000e+00
3.000000000000000000e+00,1.147114602530704616e-02,0.000000000000000000e+00
4.000000000000000000e+00,-1.239769440240561238e-01,0.000000000000000000e+00
5.000000000000000000e+00,-2.099938866510196178e-01,0.000000000000000000e+00
6.000000000000000000e+00,1.730711526994445706e-02,0.000000000000000000e+00
7.000000000000000000e+00,-3.084761969599491768e-02,0.000000000000000000e+00
8.000000000000000000e+00,4.541327268313177096e-02,0.000000000000000000e+00
9.000000000000000000e+00,-1.019161414329766285e-01,0.000000000000000000e+00
1.000000000000000000e+01,4.690427236713063386e-01,0.000000000000000000e+00
1.100000000000000000e+01,3.045899081716607060e-01,0.000000000000000000e+00
1.200000000000000000e+01,6.395226901642302453e-01,0.000000000000000000e+00
1.300000000000000000e+01,7.251601876403351854e-01,0.000000000000000000e+00
1.400000000000000000e+01,-3.988900354869025500e-01,0.000000000000000000e+00
1.500000000000000000e+01,3.309790506778005348e-01,0.000000000000000000e+00
1.600000000000000000e+01,-4.055946230901898431e-01,0.000000000000000000e+00
1.700000000000000000e+01,3.144738765329181174e+00,0.000000000000000000e+00
1.800000000000000000e+01,3.923505652961182033e+00,0.000000000000000000e+00
1.900000000000000000e+01,-1.106005995887790805e+00,1.000000000000000000e+00
2.000000000000000000e+01,-9.375844281011346260e-01,0.000000000000000000e+00
2.100000000000000000e+01,-1.056090478378930886e+00,0.000000000000000000e+00
2.200000000000000000e+01,-7.544725662774235397e-01,0.000000000000000000e+00
2.300000000000000000e+01,-6.308305863262920754e-01,0.000000000000000000e+00
2.400000000000000000e+01,-4.367343883848017749e-01,0.000000000000000000e+00
2.500000000000000000e+01,-1.000140156973408523e+00,0.000000000000000000e+00
2.600000000000000000e+01,-1.592475825820675317e-01,0.000000000000000000e+00
2.700000000000000000e+01,-3.410753360825879987e-01,0.000000000000000000e+00
2.800000000000000000e+01,3.390133580484276377e-01,0.000000000000000000e+00
2.900000000000000000e+01,4.295366569484388997e-01,0.000000000000000000e+00
3.000000000000000000e+01,4.192710674044229369e-01,0.000000000000000000e+00
3.100000000000000000e+01,1.029725438163587636e+00,0.000000000000000000e+00
3.200000000000000000e+01,1.298980095601088403e+00,0.000000000000000000e+00
3.300000000000000000e+01,8.173811516181201942e-01,0.000000000000000000e+00
3.400000000000000000e+01,5.329240981145705325e-01,0.000000000000000000e+00
3.500000000000000000e+01,-3.969456689121114712e-01,0.000000000000000000e+00
3.600000000000000000e+01,-5.177131939500306812e-01,0.000000000000000000e+00
3.700000000000000000e+01,-9.178068810455011217e-01,0.000000000000000000e+00
3.800000000000000000e+01,-6.981156253140329282e-01,0.000000000000000000e+00
3.900000000000000000e+01,-5.034773637093020726e-01,0.000000000000000000e+00
4.000000000000000000e+01,-4.404932021326798952e-01,0.000000000000000000e+00
4.100000000000000000e+01,1.630255661167608755e-02,0.000000000000000000e+00
4.200000000000000000e+01,-2.076104951657051223e-01,0.000000000000000000e+00
4.300000000000000000e+01,5.212324642504291561e-02,0.000000000000000000e+00
4.400000000000000000e+01,-2.584124494807740757e-01,0.000000000000000000e+00
4.500000000000000000e+01,4.171949177347515463e-04,0.000000000000000000e+00
4.600000000000000000e+01,-2.363463911762259395e-01,0.000000000000000000e+00
4.700000000000000000e+01,-3.148759531393445221e-01,0.000000000000000000e+00
4.800000000000000000e+01,6.782981496510059882e-02,0.000000000000000000e+00
4.900000000000000000e+01,-2.558375065361134792e-01,0.000000000000000000e+00
5.000000000000000000e+01,-2.851517893055298125e-01,0.000000000000000000e+00
5.100000000000000000e+01,-1.359763455070739369e-01,0.000000000000000000e+00
5.200000000000000000e+01,3.377107700642084653e-02,0.000000000000000000e+00
5.300000000000000000e+01,4.434711300302719705e-02,0.000000000000000000e+00
5.400000000000000000e+01,-1.264409325773664834e-02,0.000000000000000000e+00
5.500000000000000000e+01,2.658392232725114712e-01,0.000000000000000000e+00
5.600000000000000000e+01,4.770706453629536825e-01,0.000000000000000000e+00
5.700000000000000000e+01,7.000409927099663365e-01,0.000000000000000000e+00
5.800000000000000000e+01,2.145206350333441966e-02,0.000000000000000000e+00
5.900000000000000000e+01,-3.548040104554385510e-02,0.000000000000000000e+00
6.000000000000000000e+01,-2.450048540764273308e-01,0.000000000000000000e+00
6.100000000000000000e+01,1.923885858324939413e+00,0.000000000000000000e+00
6.200000000000000000e+01,4.809450980529607733e+00,0.000000000000000000e+00
6.300000000000000000e+01,6.007998250409612301e-02,1.000000000000000000e+00
6.400000000000000000e+01,-9.939453962904670759e-01,0.000000000000000000e+00
6.500000000000000000e+01,-8.338560469475334580e-01,0.000000000000000000e+00
6.600000000000000000e+01,-1.087238333880946373e+00,0.000000000000000000e+00
6.700000000000000000e+01,-9.297573759445715291e-01,0.000000000000000000e+00
6.800000000000000000e+01,-5.213549730997711906e-01,0.000000000000000000e+00
6.900000000000000000e+01,-4.730520529642033289e-01,0.000000000000000000e+00
