timestamp,ecg_measurement,qrs_detected
0.000000000000000000e+00,4.587615214776145089e-01,0.000000000000000000e+00
1.000000000000000000e+00,3.228255915977891188e-01,0.000000000000000000e+00
2.000000000000000000e+00,7.940136707757834422e-01,0.000000000000000000e+00
3.000000000000000000e+00,8.243947263114361768e-01,0.000000000000000000e+00
4.000000000000000000e+00,7.733207922694707026e-01,0.000000000000000000e+00
5.000000000000000000e+00,9.342675967598241815e-01,0.000000000000000000e+00
6.000000000000000000e+00,1.376228997901755680e+00,0.000000000000000000e+00
7.000000000000000000e+00,1.400662346280243220e+00,0.000000000000000000e+00
8.000000000000000000e+00,1.603200103557321565e+00,0.000000000000000000e+00
9.000000000000000000e+00,1.841347067664203419e+00,0.000000000000000000e+00
1.000000000000000000e+01,8.148567494240317455e-01,0.000000000000000000e+00
1.100000000000000000e+01,-4.942768239123875862e-01,0.000000000000000000e+00
1.200000000000000000e+01,-1.221803724583072182e+00,1.000000000000000000e+00
1.300000000000000000e+01,-1.442847917659965340e+00,0.000000000000000000e+00
1.400000000000000000e+01,-1.621072866440114391e+00,0.000000000000000000e+00
1.500000000000000000e+01,-1.459624064777713004e+00,0.000000000000000000e+00
1.600000000000000000e+01,-1.384140093390246795e+00,0.000000000000000000e+00
1.700000000000000000e+01,-1.409587003853903120e+00,0.000000000000000000e+00
1.800000000000000000e+01,-1.025776834960872907e+00,0.000000000000000000e+00
1.900000000000000000e+01,-1.101556211096022198e+00,0.000000000000000000e+00
2.000000000000000000e+01,-1.154790388860496675e+00,0.000000000000000000e+00
2.100000000000000000e+01,-1.014230878522420776e+00,0.000000000000000000e+00
2.200000000000000000e+01,-1.081743246389611501e+00,0.000000000000000000e+00
2.300000000000000000e+01,-5.503700573146638186e-01,0.000000000000000000e+00
2.400000000000000000e+01,-6.209010562119940957e-01,0.000000000000000000e+00
2.500000000000000000e+01,-7.373382776539434413e-01,0.000000000000000000e+00
2.600000000000000000e+01,-1.678340093252063403e-01,0.000000000000000000e+00
2.700000000000000000e+01,-6.791751137741052213e-01,0.000000000000000000e+00
2.800000000000000000e+01,-3.013347136317488517e-01,0.000000000000000000e+00
2.900000000000000000e+01,-1.219826191688009875e-01,0.000000000000000000e+00
3.000000000000000000e+01,-1.218713239849891772e-01,0.000000000000000000e+00
3.100000000000000000e+01,-1.591716775817458296e-01,0.000000000000000000e+00
3.200000000000000000e+01,2.063519606373412918e-01,0.000000000000000000e+00
3.300000000000000000e+01,5.296613574509508870e-01,0.000000000000000000e+00
3.400000000000000000e+01,3.995359992598884191e-01,0.000000000000000000e+00
3.500000000000000000e+01,1.353620440268033243e-01,0.000000000000000000e+00
3.600000000000000000e+01,-2.433191532092042753e-01,0.000000000000000000e+00
3.700000000000000000e+01,-3.112518393713102904e-01,0.000000000000000000e+00
3.800000000000000000e+01,5.707694264693696090e-02,0.000000000000000000e+00
3.900000000000000000e+01,-1.987100667586364777e-01,0.000000000000000000e+00
4.000000000000000000e+01,3.216239232953549410e-01,0.000000000000000000e+00
4.100000000000000000e+01,-1.061467159870252308e+00,0.000000000000000000e+00
4.200000000000000000e+01,3.054659012257784134e+00,0.000000000000000000e+00
4.300000000000000000e+01,1.337091763564751901e+00,1.000000000000000000e+00
4.400000000000000000e+01,-4.762452216054153808e-01,0.000000000000000000e+00
4.500000000000000000e+01,3.987057082998357038e-01,0.000000000000000000e+00
4.600000000000000000e+01,1.513217946361510302e-01,0.000000000000000000e+00
4.700000000000000000e+01,2.420699075246099397e-01,0.000000000000000000e+00
4.800000000000000000e+01,2.724974421239463249e-02,0.000000000000000000e+00
4.900000000000000000e+01,5.660114859377292085e-01,0.000000000000000000e+00
5.000000000000000000e+01,5.666049595727995492e-01,0.000000000000000000e+00
5.100000000000000000e+01,3.278708108328063919e-01,0.000000000000000000e+00
5.200000000000000000e+01,6.877322809042365481e-01,0.000000000000000000e+00
5.300000000000000000e+01,3.847649230951527555e-01,0.000000000000000000e+00
5.400000000000000000e+01,1.013774449305624659e+00,0.000000000000000000e+00
5.500000000000000000e+01,1.024587629594895466e+00,0.000000000000000000e+00
5.600000000000000000e+01,1.317141527997281569e+00,0.000000000000000000e+00
5.700000000000000000e+01,1.181036270150620515e+00,0.000000000000000000e+00
5.800000000000000000e+01,2.000533883937972490e+00,0.000000000000000000e+00
5.900000000000000000e+01,1.734516130643249276e+00,0.000000000000000000e+00
6.000000000000000000e+01,1.345790108583533540e+00,0.000000000000000000e+00
6.100000000000000000e+01,-1.729791330975492814e-01,0.000000000000000000e+00
6.200000000000000000e+01,-8.810156854085944289e-01,0.000000000000000000e+00
6.300000000000000000e+01,-1.548800612396898480e+00,0.000000000000000000e+00
6.400000000000000000e+01,-1.301312861774925667e+00,0.000000000000000000e+00
6.500000000000000000e+01,-1.186198176813092697e+00,0.000000000000000000e+00
6.600000000000000000e+01,-1.389365338048469845e+00,0.000000000000000000e+00
6.700000000000000000e+01,-1.230544751483991117e+00,0.000000000000000000e+00
6.800000000000000000e+01,-1.155612217693468891e+00,0.000000000000000000e+00
6.900000000000000000e+01,-9.618156111397402341e-01,0.000000000000000000e+00
7.000000000000000000e+01,-1.108687248094203603e+00,0.000000000000000000e+00
7.100000000000000000e+01,-7.445995445985151839e-01,0.000000000000000000e+00
7.200000000000000000e+01,-9.391512975652075434e-01,0.000000000000000000e+00
7.300000000000000000e+01,-7.044554432918749276e-01,0.000000000000000000e+00
7.400000000000000000e+01,-7.675354516728140064e-01,0.000000000000000000e+00
7.500000000000000000e+01,-6.901072784314655761e-01,0.000000000000000000e+00
7.600000000000000000e+01,-4.315624066305695505e-01,0.000000000000000000e+00
7.700000000000000000e+01,-4.422562617924136186e-01,0.000000000000000000e+00
7.800000000000000000e+01,-3.565802837653450630e-01,0.000000000000000000e+00
7.900000000000000000e+01,-4.257926023218693290e-01,0.000000000000000000e+00
8.000000000000000000e+01,-1.168123203155765032e-02,0.000000000000000000e+00
8.100000000000000000e+01,2.995517053836138088e-01,0.000000000000000000e+00
8.200000000000000000e+01,2.333745905915141361e-01,0.000000000000000000e+00
8.300000000000000000e+01,-2.126769798862490971e-02,0.000000000000000000e+00
8.400000000000000000e+01,-1.751300002068770789e-01,0.000000000000000000e+00
8.500000000000000000e+01,-4.368161228499435333e-01,0.000000000000000000e+00
8.600000000000000000e+01,2.292209615130733069e-02,0.000000000000000000e+00
8.700000000000000000e+01,-7.861130737739778496e-02,0.000000000000000000e+00
8.800000000000000000e+01,2.017716240388600646e-01,0.000000000000000000e+00
8.900000000000000000e+01,-8.169733885275183294e-01,0.000000000000000000e+00
9.000000000000000000e+01,8.287622773555349820e-01,0.000000000000000000e+00
9.100000000000000000e+01,2.955341013793288507e+00,0.000000000000000000e+00
9.200000000000000000e+01,-8.147358770895444247e-01,1.000000000000000000e+00
9.300000000000000000e+01,-2.060475929799906736e-01,0.000000000000000000e+00
9.400000000000000000e+01,7.716748198390015190e-02,0.000000000000000000e+00
9.500000000000000000e+01,4.973792364319787329e-01,0.000000000000000000e+00
9.600000000000000000e+01,3.565912873245467019e-01,0.000000000000000000e+00
9.700000000000000000e+01,6.905144192376490020e-01,0.000000000000000000e+00
9.800000000000000000e+01,6.337654817933193740e-01,0.000000000000000000e+00
9.900000000000000000e+01,7.370638913334662812e-01,0.000000000000000000e+00
1.000000000000000000e+02,6.830642779960464095e-01,0.000000000000000000e+00
1.010000000000000000e+02,8.769641557791590936e-01,0.000000000000000000e+00
1.020000000000000000e+02,9.750073164584003305e-01,0.000000000000000000e+00
1.030000000000000000e+02,1.032692056490538191e+00,0.000000000000000000e+00
1.040000000000000000e+02,1.375884411998683943e+00,0.000000000000000000e+00
1.050000000000000000e+02,1.538472032248283439e+00,0.000000000000000000e+00
1.060000000000000000e+02,1.985501186887990377e+00,0.000000000000000000e+00
